"Park_code","Loc_code","Unit_code","Location_code","Calendar_year","Start_date","Observation_ID","Segment_num","Segment_length_m","No_GPS","UTME","UTMN","Field_coord","Veg_type","Origin","Cover_class","Is_grazed","Substrate","Obs_notes","Flag","Office_notes"
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7251,76,4.63,0,498859.999,5368324.943,5368325,"S","N","NA",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7252,77,1.80,0,498859.799,5368329.58,5368330,"H","N","11-49%",0,,"RUBURS",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7253,78,5.04,0,498859.943,5368331.388,5368332,"S","N","NA",0,,"SYMALB",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7254,79,12.93,0,498859.75,5368336.431,5368337,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7255,80,88.66,0,498859.976,5368349.364,5368349,"T","N","NA",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7256,81,9.47,1,498861.052,5368438.03,5368438,"D","NA","NA",0,,"Road",0,"Used 2014 point to digitize in GIS"
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7257,82,195.49,1,498860.524,5368447.505,5368446,"T","N","NA",0,,,0,"Used 2014 point to digitize in GIS"
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7477,83,0.00,1,498860,5368643,5368643,"End","NA","NA",0,,,0,"Added in GIS"
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5659,1,13.31,0,498859.834,5367133.893,5367134,"H","N","0-10%",0,,"FESROE, lupine on trail, HYPRAD",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5660,2,3.09,0,498859.943,5367147.212,5367147,"H","E","11-49%",0,,"HOLLAN, FESROE",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5661,3,4.16,0,498860.065,5367150.303,5367150,"H","N","11-49%",0,,"FESROE, HOLLAN",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5662,4,6.77,0,498860.147,5367154.468,5367155,"S","E","NA",0,,"RUBDIS",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5663,5,19.40,0,498860.12,5367161.243,5367161,"H","E","0-10%",0,,"HOLLAN, BROCOM",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5664,6,7.23,0,498859.936,5367180.649,5367181,"H","E","11-49%",0,,"HYPRAD, HOLLAN, RUBURS, PTEAQU",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5665,7,12.55,0,498860.034,5367187.882,5367188,"H","N","0-10%",0,,"FRITILLIARIA, SOLIDAGO, HOLLAN, BROSIT, DANCAL, ANAMAR,",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5666,8,5.61,0,498860.045,5367200.433,5367201,"S","E","NA",0,,"RUBDIS",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5667,9,5.04,0,498860.055,5367206.046,5367206,"H","E","11-49%",0,,"CIRVAL, HOLLAN, RUBURS",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5668,10,7.42,0,498860.023,5367211.086,5367211,"H","N","0-10%",0,,"PLALAN, RUBURS, DANCAL, Solidago",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5669,11,6.99,0,498860.062,5367218.511,5367218,"H","E","0-10%",0,,"PLALAN, HOLLAN",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5670,12,16.12,0,498859.973,5367225.502,5367226,"H","N","11-49%",0,,"Juncus, HOLLAN, ANAMAR, Solidago",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5671,13,20.70,0,498860.094,5367241.628,5367242,"S","E","NA",0,,"RUBDIS,",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5672,14,1.77,0,498860.017,5367262.33,5367263,"H","E","11-49%",0,,"HOLLAN, BROCOM, BROSIT, RUBURS",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5673,15,15.91,0,498859.923,5367264.107,5367264,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5674,16,11.73,0,498860.013,5367280.019,5367280,"S","E","NA",0,,"RUBDIS",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5675,17,11.73,0,498860.079,5367291.753,5367292,"H","E","11-49%",0,,"BROSIT, HOLLAN",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5676,18,1.30,0,498859.954,5367303.489,5367304,"S","E","NA",0,,"RUBLAS",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5677,19,0.77,0,498860.053,5367304.794,5367305,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5678,20,7.76,0,498860.037,5367305.564,5367306,"H","N","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5679,21,8.95,0,498860.051,5367313.328,5367313,"S","E","NA",0,,"RUBDIS",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5680,22,1.41,0,498860.133,5367322.285,5367322,"H","E","0-10%",0,,"CIRARV, HOLLAN",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5681,23,1.79,0,498860.172,5367323.701,5367324,"S","E","NA",0,,"RUBDIS",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5682,24,58.87,0,498860.149,5367325.493,5367325,"H","E","0-10%",0,,"CIRARV, BROCOM, HOLLAN",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5683,25,1.54,0,498860.114,5367384.366,5367384,"U","NA","NA",0,"Rock","Rabbit pellets",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5684,26,95.17,0,498860.085,5367385.906,5367386,"H","E","0-10%",0,,"BROCOM, HOLLAN, CIRARV",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5685,27,4.93,0,498859.96,5367481.082,5367480,"H","E","11-49%",0,,"RUBURS, HOLLAN",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5686,28,4.37,0,498859.974,5367486.015,5367486,"H","N","0-10%",0,,"RUBURS, HOLLAN",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5687,29,68.91,0,498859.922,5367490.389,5367490,"H","E","0-10%",0,,"HOLLAN, BROCOM, AGRCAP",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5688,30,2.67,0,498859.974,5367559.305,5367560,"U","NA","NA",0,"Rock",,0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5689,31,12.89,0,498859.869,5367561.984,5367562,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5690,32,15.09,0,498859.845,5367574.879,5367575,"H","N","11-49%",0,,"HOLLAN, HYPRAD, RUBURS, BROCOM",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5691,33,34.04,0,498859.89,5367589.977,5367590,"H","E","0-10%",0,,"PLALAN, HOLLAN, HYPRAD",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5692,34,8.45,0,498859.905,5367624.021,5367624,"S","E","NA",0,,"Rubis",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5693,35,2.35,0,498859.965,5367632.48,5367633,"D","NA","NA",0,,"trail mowed",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5694,36,104.94,0,498859.952,5367634.833,5367635,"H","E","0-10%",0,,"agrocap, HOLLAN, HYPRAD",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5695,37,5.68,0,498860.162,5367739.775,5367740,"U","NA","NA",0,"Rock",,0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5696,38,14.40,0,498860.083,5367745.46,5367745,"H","E","0-10%",0,,"HOLLAN, PTEAQUE",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5697,39,6.68,0,498860.035,5367759.864,5367760,"H","E","11-49%",0,,"HOLLAN, RUMACE, PTEAQU",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5698,40,3.40,0,498859.988,5367766.545,5367766,"H","E","0-10%",0,,"HOLLAN",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5699,41,2.97,0,498860.309,5367769.948,5367770,"S","E","NA",0,,"RUBURS",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5700,42,34.93,0,498860.082,5367772.924,5367773,"H","E","0-10%",0,,"HOLLAN, HYPRAD, some lichen patches",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5701,43,10.88,0,498859.971,5367807.863,5367808,"S","N","NA",0,,"DACGLO, SYMALB very short",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5702,44,4.59,0,498859.985,5367818.751,5367819,"H","E","0-10%",0,,"HOLLAN, ELYGLA",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5703,45,17.67,0,498860.045,5367823.346,5367823,"S","N","NA",0,,"SYMALB, ELYGLA mowed",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5704,46,5.65,0,498860.01,5367841.021,5367841,"D","NA","NA",0,,"Road",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5705,47,46.75,0,498859.921,5367846.677,5367846,"S","N","NA",0,,"SYMALB",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5706,48,20.81,0,498860.155,5367893.436,5367894,"H","E","11-49%",0,,"HOLLAN, PTEAQU",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5707,49,5.44,0,498860.296,5367914.252,5367914,"S","N","NA",0,,"HOLDIS",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5708,50,12.96,0,498859.703,5367919.692,5367919,"H","E","11-49%",0,,"HOLLAN, BROCOM, FESARU, BROSIT",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5709,51,12.53,0,498860.381,5367932.652,5367933,"T","N","NA",0,,"PSEMEN",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5710,52,24.34,0,498860.284,5367945.184,5367945,"H","E","11-49%",0,,"FESARU, DACGLO, BROSIT",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5711,53,120.78,0,498860.308,5367969.527,5367969,"H","E","0-10%",0,,"FESARU, POAPRA, BROCOM",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5712,54,3.61,0,498860.301,5368090.31,5368090,"S","N","NA",0,,"SYMALB, FESARU",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5713,55,24.75,0,498860.315,5368093.923,5368094,"H","E","0-10%",0,,"RUBURS, FESARU, POAPRA",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5714,56,4.94,0,498860.228,5368118.676,5368119,"H","N","0-10%",0,,"FESROE, BROSIT",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5715,57,32.87,0,498860.331,5368123.616,5368124,"H","E","0-10%",0,,"FESARU, ELYGLA",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5716,58,9.02,0,498860.24,5368156.491,5368156,"H","E","11-49%",0,,"RUBURS, FESARU",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5717,59,27.30,0,498860.283,5368165.516,5368166,"H","E","0-10%",0,,"ELYGLA, FESARU",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5718,60,4.16,0,498860.405,5368192.824,5368193,"S","N","NA",0,,"SYMALB",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5719,61,8.44,0,498860.239,5368196.989,5368197,"H","E","0-10%",0,,"HOLLAN, RUBURS",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5720,62,7.23,0,498860.288,5368205.434,5368205,"H","E","11-49%",0,,"RUBURS, FESARU",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5721,63,4.01,0,498860.187,5368212.671,5368212,"H","E","0-10%",0,,"BROSIT, BROCOM, FESARU",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5722,64,7.88,0,498859.964,5368216.683,5368216,"H","N","11-49%",0,,"HOLLAN, FESARU, RUBURS",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5723,65,7.25,0,498860.328,5368224.564,5368224,"H","E","11-49%",0,,"BROCOM, FESROC, BROSIT",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5724,66,6.44,0,498860.231,5368231.822,5368231,"H","E","0-10%",0,,"BROCOM",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5725,67,2.49,0,498860.41,5368238.268,5368238,"S","E","NA",0,,"cratagus",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5726,68,3.16,0,498860.165,5368240.764,5368241,"H","E","0-10%",0,,"BROCOM, BROSIT",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5727,69,2.80,0,498860.332,5368243.93,5368244,"S","N","NA",0,,"SYMALB",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5728,70,13.01,0,498860.216,5368246.731,5368246,"H","N","11-49%",0,,"FESROE, BROSIT, RUBURS",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5729,71,7.46,0,498860.325,5368259.747,5368260,"H","E","0-10%",0,,"FESARU",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5730,72,24.22,0,498860.265,5368267.208,5368267,"H","N","0-10%",0,,"FESROE",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5731,74,36.15,0,498860.319,5368291.437,5368291,"H","E","11-49%",0,,"HOLLAN",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5732,75,3.58,0,498860.24,5368327.593,5368327,"H","E","0-10%",0,,"HOLLAN, FESARU",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5733,76,3.36,0,498860.027,5368331.177,5368331,"S","N","NA",0,,"SYMALB",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5734,77,13.65,0,498859.57,5368334.538,5368334,"H","E","0-10%",0,,"FESARU",0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5735,78,89.83,0,498860.013,5368348.194,5368348,"T","Not obs","NA",0,,,0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5736,79,9.47,1,498861.052,5368438.03,5368438,"D","NA","NA",0,,"Road",0,"Added in GIS by N. Antonova using 2013 points"
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,5737,80,195.49,1,498860.524,5368447.505,5368447,"T","Not obs","NA",0,,,0,"Added in GIS by N. Antonova using 2013 points"
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,7500,81,0.00,1,498860,5368643,5368643,"End","NA","NA",0,,,0,"Added in GIS by N. Antonova - park boundary"
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4676,1,20.34,0,498860.216,5367133.656,5367133,"H","N","0-10%",0,,"juncus, fesors, grindellus, friaff, cararc",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4677,2,6.66,0,498860.121,5367153.999,5367154,"S","E","NA",0,,"rubdis",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4678,3,8.07,0,498860.409,5367160.66,5367160,"H","N","11-49%",0,,"fesroe, friaff, cerarv",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4679,4,15.00,0,498859.889,5367168.736,5367168,"H","E","11-49%",0,,"hyprad, brasit, cerarc, hollan, cirarv, friaff",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4680,5,14.01,0,498860.222,5367183.742,5367183,"H","N","0-10%",0,,"friaff, solcan, pteaqu",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4681,6,2.56,0,498860.47,5367197.752,5367197,"S","N","NA",0,,"symalb",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4682,7,5.66,0,498859.685,5367200.317,5367200,"S","E","NA",0,,"rubatis",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4683,8,12.31,0,498859.874,5367205.978,5367206,"H","N","0-10%",0,,"anamar, friaff, solcan sisyr, cerglab, hollen luburs",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4684,9,1.23,0,498860.455,5367218.294,5367218,"D","NA","NA",0,,"trail",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4685,10,3.63,0,498859.701,5367219.526,5367219,"H","E","11-49%",0,,"plalan, dancal pteagn, sisyr, cerarv",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4686,11,6.35,0,498859.909,5367223.163,5367223,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4687,12,11.52,0,498859.854,5367229.521,5367229,"H","N","0-10%",0,,"holland, sedge, juncus, solcan, elyglas",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4688,13,19.98,0,498860.602,5367241.047,5367242,"S","E","NA",0,,"rubdis brosit",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4689,14,4.75,0,498860.581,5367261.027,5367261,"H","N","0-10%",0,,"galium, ruburs, seriv, hollan, prospra, brosit",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4690,15,13.33,0,498860.343,5367265.785,5367266,"H","E","0-10%",0,,"poapra, rumace",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4691,16,12.92,0,498859.832,5367279.116,5367279,"S","E","NA",0,,"rubdis, broadava, courpes",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4692,17,8.65,0,498860.104,5367292.04,5367292,"H","E","11-49%",0,,"hollan, poa pra, brosit, finsir",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4693,18,5.41,0,498860.051,5367300.697,5367301,"H","E","0-10%",0,,"poa pra, senjac, rublas, rubirs",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4694,19,6.47,0,498859.641,5367306.107,5367306,"H","N","0-10%",0,,"anamar",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4695,20,0.57,0,498860.443,5367312.577,5367312,"H","E","0-10%",0,,"hollan poa pra",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4696,21,9.84,0,498859.837,5367313.153,5367313,"S","E","NA",0,,"rusbdis",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4697,22,91.02,0,498860.629,5367322.998,5367325,"H","E","0-10%",0,,"poa pra, hollan",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4698,23,4.57,0,498859.978,5367414.024,5367414,"D","NA","NA",0,,"trail",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4699,24,65.40,0,498859.985,5367418.603,5367418,"H","E","0-10%",0,,"brosit, poa pra, hollab, myotis, broadrum tall 5-10 purple",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4700,25,4.14,0,498860.161,5367484.006,5367484,"H","N","11-49%",0,,"ruburs, galium",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4701,26,47.84,0,498860.021,5367488.152,5367488,"H","E","0-10%",0,,"poa pora, hollan",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4702,27,3.97,0,498860.576,5367535.997,5367535,"S","E","NA",0,,"rubdis",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4703,28,83.50,0,498860.453,5367539.972,5367539,"H","E","0-10%",0,,"poa pra, platan",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4704,29,8.24,0,498860.724,5367623.479,5367623,"S","E","NA",0,,"rubdus, cotonneaster just wast of trail junction",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4705,30,2.14,0,498860.795,5367631.722,5367631,"D","NA","NA",0,,"trail",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4706,31,105.57,0,498860.118,5367633.865,5367633,"H","E","0-10%",0,,"poa pra",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4707,32,6.14,0,498860.24,5367739.436,5367738,"D","NA","NA",0,,"rock",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4708,33,24.30,0,498860.386,5367745.579,5367744,"H","E","0-10%",0,,"poa pra, hollan, pteaqu, broris, elyrepen",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4709,34,3.45,0,498860.016,5367769.887,5367768,"S","E","NA",0,,"rubdis",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4710,35,32.37,0,498860.26,5367773.341,5367772,"H","E","11-49%",0,,"rancat, ruboubt, lupic, moss, orthpuss, hyrad, poa pra",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4711,36,17.75,0,498859.787,5367805.711,5367804,"H","E","0-10%",0,,"snowberry, dactylus glom",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4712,37,17.63,0,498860.208,5367823.463,5367822,"S","N","NA",0,,"sym alb",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4713,38,6.09,0,498859.985,5367841.098,5367840,"D","NA","NA",0,,"road",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4714,39,47.45,0,498860.139,5367847.188,5367846,"S","N","NA",0,,"symalb, lomutr",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4715,40,18.43,0,498859.989,5367894.643,5367894,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4716,41,6.54,0,498860.178,5367913.082,5367912,"S","N","NA",0,,"holdis",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4717,42,13.08,0,498860.501,5367919.624,5367919,"H","E","0-10%",0,,"poa pra, bro com",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4718,43,11.93,0,498860.135,5367932.71,5367932,"T","N","NA",0,,"dfir",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4719,44,153.29,0,498860.493,5367944.647,5367944,"H","E","0-10%",0,,"poa pra, ely rep",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4720,45,10.66,0,498859.824,5368097.94,5368097,"H","N","11-49%",0,,"brosit, poa pra, ely glau",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4721,46,84.15,0,498859.868,5368108.6,5368108,"H","E","11-49%",0,,"poa",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4722,47,4.47,0,498860.219,5368192.752,5368192,"S","N","NA",0,,"symalb",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4723,48,5.75,0,498860.395,5368197.225,5368196,"H","E","11-49%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4724,49,2.35,0,498860.209,5368202.981,5368203,"S","N","NA",0,,"symalb",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4725,50,32.29,0,498859.767,5368205.333,5368205,"H","E","0-10%",0,,"poa pra",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4726,51,3.32,0,498860.576,5368237.623,5368237,"S","E","NA",0,,"cramo",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4727,52,2.90,0,498860.058,5368240.944,5368240,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4728,53,2.86,0,498860.124,5368243.85,5368244,"S","N","NA",0,,"symalb",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4729,54,55.72,0,498859.836,5368246.713,5368246,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4730,55,7.48,0,498860.366,5368302.441,5368302,"H","N","11-49%",0,,"elyglass",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4731,56,20.84,0,498860.152,5368309.923,5368309,"H","E","11-49%",0,,"poa pra",0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4732,57,5.41,0,498859.759,5368330.768,5368330,"S","N","NA",0,,,0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4733,58,14.25,0,498860.275,5368336.183,5368336,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4734,59,7.59,0,498859.643,5368350.434,5368351,"T","N","NA",0,,,0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4735,60,80.00,0,498860.98,5368358.026,5368357,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4736,61,9.47,1,498861.052,5368438.03,5368437,"D","NA","NA",0,,,0,"road,added in GIS"
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,4737,62,195.49,1,498860.524,5368447.505,5368447,"T","N","NA",0,,,0,"Added in GIS"
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,7530,63,0.00,1,498860,5368643,5368643,"End","NA","NA",0,,,0,"Added in GIS"
"SAJH","AC.1-9","AC","1-9","2012",6/29/2012 0:00:00,3533,1,22.07,0,498860.288,5367133.355,5367133,"H","N","0-10%",0,,"start on trail",0,"fescue"
"SAJH","AC.1-9","AC","1-9","2012",6/29/2012 0:00:00,3534,2,3.29,0,498860.275,5367155.429,5367155,"S","E","NA",0,,,0,
"SAJH","AC.1-9","AC","1-9","2012",6/29/2012 0:00:00,3535,3,4.26,0,498860.797,5367158.721,5367158,"H","N","11-49%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2012",6/29/2012 0:00:00,3536,4,17.16,0,498860.121,5367162.985,5367163,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2012",6/29/2012 0:00:00,3537,5,7.26,0,498860.384,5367180.149,5367179,"H","E","11-49%",0,,,0,
